58 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.057032066666666686
59 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.057032066666666686
60 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.057032066666666686
61 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.057032066666666686
62 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056821866666666644
63 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056821866666666644
64 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056821866666666644
65 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056821866666666644
66 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056821866666666644
67 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056821866666666644
68 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056727066666666666
69 -0.20619853333333332 -0.06760793333333333 -0.0761276 -0.056727066666666666
70 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.056727066666666666
71 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.056727066666666666
72 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
73 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
74 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
75 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
76 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
77 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
78 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
79 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
80 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
81 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
82 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
83 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
84 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
85 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
86 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
87 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
88 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
89 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
90 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
91 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
92 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
93 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
94 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
95 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
96 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
97 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
98 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
99 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
100 -0.20616826666666668 -0.06760793333333333 -0.0761276 -0.05659606666666663
