227 0 -0.028826866666666673 0.00037846360141547536
227 0.1 -0.0507076 0.0004373664750176764
227 0.2 -0.05312753333333335 0.0004242143257776797
227 0.3 -0.046893800000000006 0.00045334384751712764
227 0.4 -0.04600940000000001 0.00043887965685057554
227 0.5 -0.04339666666666667 0.00045274808160479854
227 0.6 -0.03482433333333334 0.0003551424133877114
227 0.70000005 -0.034054666666666664 0.0004646877282727147
227 0.8000001 -0.05079033333333333 0.0004453199542778254
227 0.9000001 -0.04785106666666666 0.0004173649271907973
227 1.0000001 -0.0366022 0.00036032185926970024
252 0 -0.0508548 0.0003894929451039058
252 0.1 -0.05850673333333333 0.00043767593277620285
252 0.2 -0.03789153333333333 0.00035400357698335034
252 0.3 -0.04196346666666667 0.00036171817194933305
252 0.4 -0.043139199999999996 0.0005034034330606352
252 0.5 -0.02992820000000001 0.0004257806724630463
252 0.6 -0.04045500000000001 0.0003933769865087932
252 0.70000005 -0.04342119999999999 0.0003966494337993353
252 0.8000001 -0.04029353333333332 0.00040227602362516397
252 0.9000001 -0.03749233333333333 0.0004227139745837484
252 1.0000001 -0.037679066666666663 0.0004584606802923776
277 0 -0.03156833333333333 0.0003766598066920922
277 0.1 -0.03611860000000001 0.0004895680366346758
277 0.2 -0.0391456 0.000362068339473337
277 0.3 -0.036524666666666664 0.00042888151744866594
277 0.4 -0.04310633333333334 0.00041441449831929576
277 0.5 -0.04613606666666668 0.00035224551695896305
277 0.6 -0.03130673333333333 0.00039019342246990216
277 0.70000005 -0.03426519999999999 0.00035363696567534264
277 0.8000001 -0.03308386666666667 0.00039785962907091296
277 0.9000001 -0.031948533333333334 0.0004014018424135227
277 1.0000001 -0.040243466666666665 0.0004631910118616159
